ts,scope,name,cpu_percent,cpu_cores,mem_used_bytes,mem_limit_bytes,mem_percent,pids,host_mem_total_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_free_bytes,disk_free_bytes
1783703886.4496284,docker,osemosys-db-1,0.0,0.0,48653926,16739635036,0.29,8,,,,,155910942720
1783703886.4496284,docker,osemosys-redis-1,2.54,0.0254,10182721,16739635036,0.06,6,,,,,155910942720
1783703888.450885,docker,osemosys-api-1,99.1,0.991,2612413857,16739635036,15.61,15,,,,,155910942720
1783703888.450885,docker,osemosys-db-1,0.01,0.0001,48685383,16739635036,0.29,8,,,,,155910942720
1783703888.450885,docker,osemosys-redis-1,0.26,0.0026,9682550,16739635036,0.06,6,,,,,155910942720
1783703890.4216459,docker,osemosys-api-1,101.88,1.0188,2612413857,16739635036,15.61,15,,,,,155910938624
1783703890.4216459,docker,osemosys-db-1,0.0,0.0,48685383,16739635036,0.29,8,,,,,155910938624
1783703890.4216459,docker,osemosys-redis-1,0.27,0.0027,9682550,16739635036,0.06,6,,,,,155910938624
1783703892.4329884,docker,osemosys-api-1,100.07,1.0007,3350074490,16739635036,20.02,15,,,,,155910938624
1783703892.4329884,docker,osemosys-db-1,3.04,0.0304,49262100,16739635036,0.29,8,,,,,155910938624
1783703892.4329884,docker,osemosys-redis-1,0.27,0.0027,9686745,16739635036,0.06,6,,,,,155910938624
1783703894.4691198,docker,osemosys-api-1,100.87,1.0087000000000002,3638911041,16739635036,21.74,15,,,,,155910938624
1783703894.4691198,docker,osemosys-db-1,0.0,0.0,49188700,16739635036,0.29,8,,,,,155910938624
1783703894.4691198,docker,osemosys-redis-1,0.28,0.0028000000000000004,9682550,16739635036,0.06,6,,,,,155910938624
