ts,scope,name,cpu_percent,cpu_cores,mem_used_bytes,mem_limit_bytes,mem_percent,pids,host_mem_total_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_free_bytes,disk_free_bytes
1783701708.3050396,docker,osemosys-api-1,98.41,0.9841,1390495662,16739635036,8.31,15,,,,,156040044544
1783701708.3050396,docker,osemosys-db-1,0.0,0.0,156866969,16739635036,0.94,7,,,,,156040044544
1783701708.3050396,docker,osemosys-redis-1,0.26,0.0026,12666798,16739635036,0.08,6,,,,,156040044544
1783701710.2871683,docker,osemosys-api-1,103.58,1.0358,1522565906,16739635036,9.1,17,,,,,156040044544
1783701710.2871683,docker,osemosys-db-1,0.0,0.0,156552396,16739635036,0.94,7,,,,,156040044544
1783701710.2871683,docker,osemosys-redis-1,0.26,0.0026,12404654,16739635036,0.07,6,,,,,156040044544
1783701712.269345,docker,osemosys-api-1,100.4,1.004,1532229582,16739635036,9.15,15,,,,,156040044544
1783701712.269345,docker,osemosys-db-1,0.0,0.0,156762112,16739635036,0.94,7,,,,,156040044544
1783701712.269345,docker,osemosys-redis-1,0.28,0.0028000000000000004,12530483,16739635036,0.07,6,,,,,156040044544
1783701714.277129,docker,osemosys-api-1,101.67,1.0167,1568736804,16739635036,9.37,15,,,,,156040036352
1783701714.277129,docker,osemosys-db-1,0.0,0.0,156552396,16739635036,0.94,7,,,,,156040036352
1783701714.277129,docker,osemosys-redis-1,0.27,0.0027,12530483,16739635036,0.07,6,,,,,156040036352
1783701716.335295,docker,osemosys-api-1,99.54,0.9954000000000001,1646046216,16739635036,9.84,15,,,,,156039499776
1783701716.335295,docker,osemosys-db-1,2.83,0.028300000000000002,156552396,16739635036,0.94,7,,,,,156039499776
1783701716.335295,docker,osemosys-redis-1,0.26,0.0026,12404654,16739635036,0.07,6,,,,,156039499776
1783701718.351256,docker,osemosys-api-1,99.73,0.9973000000000001,1688995889,16739635036,10.09,15,,,,,156039491584
1783701718.351256,docker,osemosys-db-1,0.0,0.0,156552396,16739635036,0.94,7,,,,,156039491584
1783701718.351256,docker,osemosys-redis-1,0.28,0.0028000000000000004,12666798,16739635036,0.08,6,,,,,156039491584
1783701720.3661804,docker,osemosys-api-1,99.19,0.9919,1788853878,16739635036,10.69,15,,,,,156039262208
1783701720.3661804,docker,osemosys-db-1,0.0,0.0,156552396,16739635036,0.94,7,,,,,156039262208
1783701720.3661804,docker,osemosys-redis-1,0.28,0.0028000000000000004,12446597,16739635036,0.07,6,,,,,156039262208
1783701722.3727252,docker,osemosys-api-1,99.12,0.9912000000000001,1909112963,16739635036,11.41,15,,,,,156036481024
1783701722.3727252,docker,osemosys-db-1,0.0,0.0,157286400,16739635036,0.94,7,,,,,156036481024
1783701722.3727252,docker,osemosys-redis-1,0.25,0.0025,12530483,16739635036,0.07,6,,,,,156036481024
1783701724.3734689,docker,osemosys-api-1,99.02,0.9902,2013265920,16739635036,12.03,15,,,,,156035661824
1783701724.3734689,docker,osemosys-db-1,0.0,0.0,157181542,16739635036,0.94,7,,,,,156035661824
1783701724.3734689,docker,osemosys-redis-1,0.25,0.0025,12666798,16739635036,0.08,6,,,,,156035661824
1783701726.3811707,docker,osemosys-api-1,123.02,1.2302,2122787586,16739635036,12.68,15,,,,,156035661824
1783701726.3811707,docker,osemosys-db-1,2.94,0.0294,157076684,16739635036,0.94,7,,,,,156035661824
1783701726.3811707,docker,osemosys-redis-1,0.29,0.0029,12540968,16739635036,0.07,6,,,,,156035661824
1783701728.3712673,docker,osemosys-api-1,98.36,0.9836,2146409906,16739635036,12.83,15,,,,,156028395520
1783701728.3712673,docker,osemosys-db-1,0.0,0.0,157076684,16739635036,0.94,7,,,,,156028395520
1783701728.3712673,docker,osemosys-redis-1,0.27,0.0027,12666798,16739635036,0.08,6,,,,,156028395520
1783701730.3590982,docker,osemosys-api-1,97.63,0.9763,2160368549,16739635036,12.91,15,,,,,156028289024
1783701730.3590982,docker,osemosys-db-1,0.0,0.0,156552396,16739635036,0.94,7,,,,,156028289024
1783701730.3590982,docker,osemosys-redis-1,0.29,0.0029,12540968,16739635036,0.07,6,,,,,156028289024
1783701732.346537,docker,osemosys-api-1,98.79,0.9879000000000001,2160368549,16739635036,12.91,15,,,,,156025995264
1783701732.346537,docker,osemosys-db-1,0.0,0.0,156552396,16739635036,0.94,7,,,,,156025995264
1783701732.346537,docker,osemosys-redis-1,0.26,0.0026,12530483,16739635036,0.07,6,,,,,156025995264
1783701734.332875,docker,osemosys-api-1,97.11,0.9711,2160368549,16739635036,12.91,15,,,,,156026019840
1783701734.332875,docker,osemosys-db-1,0.0,0.0,156552396,16739635036,0.94,7,,,,,156026019840
1783701734.332875,docker,osemosys-redis-1,0.23,0.0023,12540968,16739635036,0.07,6,,,,,156026019840
1783701736.3222947,docker,osemosys-api-1,98.05,0.9804999999999999,2160368549,16739635036,12.91,15,,,,,156025892864
1783701736.3222947,docker,osemosys-db-1,2.82,0.0282,157076684,16739635036,0.94,7,,,,,156025892864
1783701736.3222947,docker,osemosys-redis-1,0.25,0.0025,12540968,16739635036,0.07,6,,,,,156025892864
1783701738.302472,docker,osemosys-api-1,99.34,0.9934000000000001,2160368549,16739635036,12.91,15,,,,,156025917440
1783701738.302472,docker,osemosys-db-1,0.0,0.0,156866969,16739635036,0.94,7,,,,,156025917440
