ts,scope,name,cpu_percent,cpu_cores,mem_used_bytes,mem_limit_bytes,mem_percent,pids,host_mem_total_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_free_bytes,disk_free_bytes
1783704460.712998,docker,osemosys-db-1,0.0,0.0,120166809,16739635036,0.72,8,,,,,155907375104
1783704460.712998,docker,osemosys-redis-1,0.29,0.0029,9740222,16739635036,0.06,6,,,,,155907375104
1783704462.738133,docker,osemosys-api-1,100.98,1.0098,2856153251,16739635036,17.07,15,,,,,155907178496
1783704462.738133,docker,osemosys-db-1,0.0,0.0,120166809,16739635036,0.72,8,,,,,155907178496
1783704462.738133,docker,osemosys-redis-1,0.27,0.0027,9871294,16739635036,0.06,6,,,,,155907178496
1783704464.755057,docker,osemosys-api-1,99.32,0.9932,2718714298,16739635036,16.25,15,,,,,155907178496
1783704464.755057,docker,osemosys-db-1,0.0,0.0,120166809,16739635036,0.72,8,,,,,155907178496
1783704464.755057,docker,osemosys-redis-1,0.27,0.0027,9740222,16739635036,0.06,6,,,,,155907178496
1783704466.7655137,docker,osemosys-api-1,122.78,1.2278,2718714298,16739635036,16.25,15,,,,,155907182592
1783704466.7655137,docker,osemosys-db-1,0.0,0.0,120166809,16739635036,0.72,8,,,,,155907182592
1783704466.7655137,docker,osemosys-redis-1,0.28,0.0028000000000000004,9740222,16739635036,0.06,6,,,,,155907182592
1783704468.7759798,docker,osemosys-api-1,99.24,0.9924,2718714298,16739635036,16.25,15,,,,,155907178496
1783704468.7759798,docker,osemosys-db-1,3.14,0.031400000000000004,120691097,16739635036,0.72,8,,,,,155907178496
1783704468.7759798,docker,osemosys-redis-1,0.27,0.0027,9613344,16739635036,0.06,6,,,,,155907178496
1783704470.7739823,docker,osemosys-api-1,98.91,0.9891,2718714298,16739635036,16.25,15,,,,,155907510272
1783704470.7739823,docker,osemosys-db-1,0.0,0.0,120586240,16739635036,0.72,8,,,,,155907510272
1783704470.7739823,docker,osemosys-redis-1,0.29,0.0029,9740222,16739635036,0.06,6,,,,,155907510272
1783704472.7694294,docker,osemosys-api-1,99.29,0.9929000000000001,2718714298,16739635036,16.25,15,,,,,155907510272
1783704472.7694294,docker,osemosys-db-1,0.0,0.0,120376524,16739635036,0.72,8,,,,,155907510272
1783704472.7694294,docker,osemosys-redis-1,0.24,0.0024,9740222,16739635036,0.06,6,,,,,155907510272
1783704474.7591465,docker,osemosys-api-1,98.71,0.9871,2718714298,16739635036,16.25,15,,,,,155907506176
1783704474.7591465,docker,osemosys-db-1,0.0,0.0,120271667,16739635036,0.72,8,,,,,155907506176
1783704474.7591465,docker,osemosys-redis-1,0.25,0.0025,9740222,16739635036,0.06,6,,,,,155907506176
1783704476.749322,docker,osemosys-api-1,99.14,0.9914000000000001,3453153705,16739635036,20.64,15,,,,,155907383296
1783704476.749322,docker,osemosys-db-1,0.0,0.0,120166809,16739635036,0.72,8,,,,,155907383296
1783704476.749322,docker,osemosys-redis-1,0.31,0.0031,9630121,16739635036,0.06,6,,,,,155907383296
1783704478.7659132,docker,osemosys-api-1,98.73,0.9873000000000001,3746285223,16739635036,22.39,15,,,,,155907579904
1783704478.7659132,docker,osemosys-db-1,3.5,0.035,120795955,16739635036,0.72,8,,,,,155907579904
1783704478.7659132,docker,osemosys-redis-1,0.25,0.0025,9744416,16739635036,0.06,6,,,,,155907579904
1783704480.7280445,docker,osemosys-api-1,98.53,0.9853000000000001,3746285223,16739635036,22.39,15,,,,,155907571712
1783704480.7280445,docker,osemosys-db-1,0.0,0.0,120481382,16739635036,0.72,8,,,,,155907571712
1783704480.7280445,docker,osemosys-redis-1,0.26,0.0026,9740222,16739635036,0.06,6,,,,,155907571712
1783704482.7150064,docker,osemosys-api-1,98.41,0.9841,3746285223,16739635036,22.39,15,,,,,155907571712
