Technology,Year,Factor_Type,Job_Type,Unit,Value_Numeric,Value,Source,Default_Source,Default_Source_Note,lifetime_years,lifetime_source_year,construction_time_years,construction_time_source_year,construction_time_source,technology_sheet,assumption_mapping_type,assumption_notes,Method_Applied,Mapped_Rutovitz_Tech,Rutovitz_2030_Factor,Mapped_Catalogue_Tech,Learning_Rate,Projection_Input,Base_Year,Projected_Year,Projected_Value,Interpolation_Method
Battery storage (distributed),2042,Construction,Direct,job-yr/MW,2.22393815588,2.22393815588,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2042,2.22393815588,Linear interpolation between known datapoints
Battery storage (distributed),2042,Construction&Manufacturing,Direct,job-yr/MW,2.37921311721,2.37921311721,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2042,2.37921311721,Linear interpolation between known datapoints
Battery storage (distributed),2042,Manufacturing,Direct,job-yr/MW,0.155274961334,0.155274961334,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2042,0.155274961334,Linear interpolation between known datapoints
Battery storage (distributed),2042,O&M,Direct,job/MW,0.146222418045,0.146222418045,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593531,2030,2042,0.146222418045,Linear interpolation between known datapoints
Battery storage (distributed),2043,Construction,Direct,job-yr/MW,2.18569720637,2.18569720637,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2043,2.18569720637,Linear interpolation between known datapoints
Battery storage (distributed),2043,Construction&Manufacturing,Direct,job-yr/MW,2.3383021915,2.3383021915,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2043,2.3383021915,Linear interpolation between known datapoints
Battery storage (distributed),2043,Manufacturing,Direct,job-yr/MW,0.15260498513,0.15260498513,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2043,0.15260498513,Linear interpolation between known datapoints
Battery storage (distributed),2043,O&M,Direct,job/MW,0.144569770171,0.144569770171,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593531,2030,2043,0.144569770171,Linear interpolation between known datapoints
Battery storage (distributed),2044,Construction,Direct,job-yr/MW,2.14745625687,2.14745625687,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2044,2.14745625687,Linear interpolation between known datapoints
Battery storage (distributed),2044,Construction&Manufacturing,Direct,job-yr/MW,2.29739126579,2.29739126579,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2044,2.29739126579,Linear interpolation between known datapoints
Battery storage (distributed),2044,Manufacturing,Direct,job-yr/MW,0.149935008925,0.149935008925,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2044,0.149935008925,Linear interpolation between known datapoints
Battery storage (distributed),2044,O&M,Direct,job/MW,0.142917122298,0.142917122298,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593531,2030,2044,0.142917122298,Linear interpolation between known datapoints
Battery storage (distributed),2045,Construction,Direct,job-yr/MW,2.10921530736,2.10921530736,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2045,2.10921530736,Linear interpolation between known datapoints
Battery storage (distributed),2045,Construction&Manufacturing,Direct,job-yr/MW,2.25648034008,2.25648034008,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2045,2.25648034008,Linear interpolation between known datapoints
Battery storage (distributed),2045,Manufacturing,Direct,job-yr/MW,0.147265032721,0.147265032721,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2045,0.147265032721,Linear interpolation between known datapoints
Battery storage (distributed),2045,O&M,Direct,job/MW,0.141264474424,0.141264474424,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593531,2030,2045,0.141264474424,Linear interpolation between known datapoints
Battery storage (distributed),2046,Construction,Direct,job-yr/MW,2.07097435785,2.07097435785,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2046,2.07097435785,Linear interpolation between known datapoints
Battery storage (distributed),2046,Construction&Manufacturing,Direct,job-yr/MW,2.21556941437,2.21556941437,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2046,2.21556941437,Linear interpolation between known datapoints
Battery storage (distributed),2046,Manufacturing,Direct,job-yr/MW,0.144595056517,0.144595056517,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2046,0.144595056517,Linear interpolation between known datapoints
Battery storage (distributed),2046,O&M,Direct,job/MW,0.13961182655,0.13961182655,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593531,2030,2046,0.13961182655,Linear interpolation between known datapoints
Battery storage (distributed),2047,Construction,Direct,job-yr/MW,2.03273340835,2.03273340835,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2047,2.03273340835,Linear interpolation between known datapoints
Battery storage (distributed),2047,Construction&Manufacturing,Direct,job-yr/MW,2.17465848866,2.17465848866,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2047,2.17465848866,Linear interpolation between known datapoints
Battery storage (distributed),2047,Manufacturing,Direct,job-yr/MW,0.141925080312,0.141925080312,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2047,0.141925080312,Linear interpolation between known datapoints
Battery storage (distributed),2047,O&M,Direct,job/MW,0.137959178676,0.137959178676,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593531,2030,2047,0.137959178676,Linear interpolation between known datapoints
Battery storage (distributed),2048,Construction,Direct,job-yr/MW,1.99449245884,1.99449245884,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2048,1.99449245884,Linear interpolation between known datapoints
Battery storage (distributed),2048,Construction&Manufacturing,Direct,job-yr/MW,2.13374756295,2.13374756295,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2048,2.13374756295,Linear interpolation between known datapoints
Battery storage (distributed),2048,Manufacturing,Direct,job-yr/MW,0.139255104108,0.139255104108,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2048,0.139255104108,Linear interpolation between known datapoints
Battery storage (distributed),2048,O&M,Direct,job/MW,0.136306530803,0.136306530803,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593531,2030,2048,0.136306530803,Linear interpolation between known datapoints
Battery storage (distributed),2049,Construction,Direct,job-yr/MW,1.95625150933,1.95625150933,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2049,1.95625150933,Linear interpolation between known datapoints
Battery storage (distributed),2049,Construction&Manufacturing,Direct,job-yr/MW,2.09283663724,2.09283663724,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2049,2.09283663724,Linear interpolation between known datapoints
Battery storage (distributed),2049,Manufacturing,Direct,job-yr/MW,0.136585127904,0.136585127904,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2049,0.136585127904,Linear interpolation between known datapoints
Battery storage (distributed),2049,O&M,Direct,job/MW,0.134653882929,0.134653882929,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593531,2030,2049,0.134653882929,Linear interpolation between known datapoints
Battery storage (distributed),2050,Construction,Direct,job-yr/MW,1.91801055983,1.91801055983,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,CAPEX/OPEX ratio projection,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2050,1.91801055983,Known datapoint
Battery storage (distributed),2050,Construction&Manufacturing,Direct,job-yr/MW,2.05192571153,2.05192571153,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Derived Construction&Manufacturing,,,Small-scale Lithium-ion,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2050,2.05192571153,Known datapoint
Battery storage (distributed),2050,Manufacturing,Direct,job-yr/MW,0.1339151517,0.1339151517,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,CAPEX/OPEX ratio projection,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2050,0.1339151517,Known datapoint
Battery storage (distributed),2050,O&M,Direct,job/MW,0.133001235055,0.133001235055,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,CAPEX/OPEX ratio projection,,,Small-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593531,2030,2050,0.133001235055,Known datapoint
Battery storage (distributed),2051,Construction,Direct,job-yr/MW,1.91801055983,1.91801055983,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2051,1.91801055983,Linear interpolation to 2050; held constant after 2050
Battery storage (distributed),2051,Construction&Manufacturing,Direct,job-yr/MW,2.05192571153,2.05192571153,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2051,2.05192571153,Linear interpolation to 2050; held constant after 2050
Battery storage (distributed),2051,Manufacturing,Direct,job-yr/MW,0.1339151517,0.1339151517,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2051,0.1339151517,Linear interpolation to 2050; held constant after 2050
Battery storage (distributed),2051,O&M,Direct,job/MW,0.133001235055,0.133001235055,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593531,2030,2051,0.133001235055,Linear interpolation to 2050; held constant after 2050
Battery storage (distributed),2052,Construction,Direct,job-yr/MW,1.91801055983,1.91801055983,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2052,1.91801055983,Linear interpolation to 2050; held constant after 2050
Battery storage (distributed),2052,Construction&Manufacturing,Direct,job-yr/MW,2.05192571153,2.05192571153,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2052,2.05192571153,Linear interpolation to 2050; held constant after 2050
Battery storage (distributed),2052,Manufacturing,Direct,job-yr/MW,0.1339151517,0.1339151517,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2052,0.1339151517,Linear interpolation to 2050; held constant after 2050
Battery storage (distributed),2052,O&M,Direct,job/MW,0.133001235055,0.133001235055,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593531,2030,2052,0.133001235055,Linear interpolation to 2050; held constant after 2050
Battery storage (distributed),2053,Construction,Direct,job-yr/MW,1.91801055983,1.91801055983,Rutovitz 2025,Rutovitz 2025,,15.0,2024.0,0.2,2024.0,Colombian Technology Catalogue,14.b. Small-scale Lithium-ion,direct,,Linear interpolation,,,Small-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2053,1.91801055983,Linear interpolation to 2050; held constant after 2050
