REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
RE1,DEMRESELCWHT_PAS_HIG_RUR,1.0,2052,0.0
RE1,DEMRESELCWHT_PAS_HIG_RUR,1.0,2053,0.0
RE1,DEMRESELCWHT_PAS_HIG_RUR,1.0,2054,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2022,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2023,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2024,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2025,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2026,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2027,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2028,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2029,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2030,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2031,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2032,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2033,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2034,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2035,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2036,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2037,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2038,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2039,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2040,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2041,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2042,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2043,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2044,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2045,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2046,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2047,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2048,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2049,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2050,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2051,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2052,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2053,0.0
RE1,DEMRESELCREF_LOW_RUR,1.0,2054,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2022,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2023,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2024,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2025,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2026,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2027,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2028,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2029,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2030,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2031,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2032,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2033,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2034,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2035,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2036,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2037,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2038,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2039,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2040,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2041,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2042,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2043,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2044,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2045,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2046,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2047,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2048,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2049,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2050,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2051,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2052,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2053,0.0
RE1,DEMRESELCREF_HIG_RUR,1.0,2054,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2022,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2023,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2024,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2025,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2026,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2027,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2028,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2029,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2030,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2031,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2032,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2033,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2034,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2035,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2036,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2037,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2038,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2039,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2040,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2041,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2042,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2043,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2044,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2045,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2046,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2047,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2048,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2049,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2050,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2051,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2052,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2053,0.0
RE1,DEMRESELCILU_LOW_RUR,1.0,2054,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2022,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2023,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2024,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2025,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2026,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2027,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2028,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2029,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2030,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2031,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2032,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2033,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2034,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2035,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2036,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2037,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2038,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2039,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2040,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2041,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2042,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2043,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2044,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2045,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2046,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2047,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2048,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2049,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2050,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2051,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2052,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2053,0.0
RE1,DEMRESELCILU_HIG_RUR,1.0,2054,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2022,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2023,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2024,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2025,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2026,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2027,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2028,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2029,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2030,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2031,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2032,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2033,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2034,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2035,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2036,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2037,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2038,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2039,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2040,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2041,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2042,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2043,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2044,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2045,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2046,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2047,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2048,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2049,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2050,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2051,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2052,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2053,0.0
RE1,DEMRESELCAIR_SPL_LOW_RUR,1.0,2054,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2022,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2023,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2024,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2025,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2026,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2027,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2028,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2029,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2030,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2031,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2032,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2033,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2034,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2035,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2036,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2037,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2038,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2039,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2040,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2041,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2042,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2043,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2044,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2045,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2046,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2047,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2048,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2049,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2050,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2051,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2052,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2053,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,1.0,2054,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2022,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2023,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2024,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2025,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2026,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2027,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2028,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2029,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2030,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2031,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2032,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2033,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2034,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2035,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2036,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2037,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2038,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2039,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2040,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2041,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2042,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2043,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2044,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2045,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2046,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2047,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2048,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2049,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2050,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2051,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2052,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2053,0.0
RE1,DEMRESELCTV_LOW_RUR,1.0,2054,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2022,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2023,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2024,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2025,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2026,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2027,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2028,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2029,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2030,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2031,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2032,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2033,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2034,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2035,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2036,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2037,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2038,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2039,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2040,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2041,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2042,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2043,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2044,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2045,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2046,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2047,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2048,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2049,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2050,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2051,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2052,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2053,0.0
RE1,DEMRESELCTV_MID_RUR,1.0,2054,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2022,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2023,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2024,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2025,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2026,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2027,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2028,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2029,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2030,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2031,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2032,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2033,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2034,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2035,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2036,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2037,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2038,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2039,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2040,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2041,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2042,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2043,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2044,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2045,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2046,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2047,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2048,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2049,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2050,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2051,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2052,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2053,0.0
RE1,DEMRESELCWSH_LOW_RUR,1.0,2054,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2022,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2023,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2024,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2025,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2026,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2027,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2028,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2029,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2030,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2031,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2032,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2033,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2034,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2035,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2036,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2037,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2038,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2039,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2040,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2041,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2042,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2043,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2044,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2045,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2046,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2047,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2048,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2049,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2050,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2051,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2052,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2053,0.0
RE1,DEMRESELCWSH_HIG_RUR,1.0,2054,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2022,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2023,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2024,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2025,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2026,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2027,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2028,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2029,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2030,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2031,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2032,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2033,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2034,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2035,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2036,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2037,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2038,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2039,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2040,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2041,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2042,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2043,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2044,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2045,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2046,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2047,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2048,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2049,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2050,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2051,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2052,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2053,0.0
RE1,DEMRESELCFAN_LOW_RUR,1.0,2054,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2022,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2023,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2024,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2025,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2026,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2027,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2028,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2029,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2030,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2031,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2032,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2033,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2034,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2035,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2036,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2037,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2038,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2039,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2040,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2041,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2042,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2043,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2044,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2045,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2046,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2047,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2048,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2049,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2050,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2051,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2052,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2053,0.0
RE1,DEMRESELCFAN_HIG_RUR,1.0,2054,0.0
RE1,DEMRESELCOTH_LOW_RUR,1.0,2022,0.0001
RE1,DEMRESELCOTH_LOW_RUR,1.0,2023,0.0001
RE1,DEMRESELCOTH_LOW_RUR,1.0,2024,0.0001
RE1,DEMRESELCOTH_LOW_RUR,1.0,2025,0.0001
RE1,DEMRESELCOTH_LOW_RUR,1.0,2026,0.0001
RE1,DEMRESELCOTH_LOW_RUR,1.0,2027,0.0001
RE1,DEMRESELCOTH_LOW_RUR,1.0,2028,0.0001
RE1,DEMRESELCOTH_LOW_RUR,1.0,2029,0.0001
RE1,DEMRESELCOTH_LOW_RUR,1.0,2030,0.0001
RE1,DEMRESELCOTH_LOW_RUR,1.0,2031,0.0001
