REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2032,0.001260513464571417
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2033,0.0012463256907701348
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2034,0.0012324537445830058
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2035,0.0012198187150171992
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2036,0.0012090320080205329
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2037,0.0012003208136846027
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2038,0.001193595979966112
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2039,0.0011885830784913354
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2040,0.0011849429318320389
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2041,0.001182349606854044
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2042,0.0011805270895210397
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2043,0.0011792585172581203
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2044,0.0011783814131357962
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2045,0.0011777777777777778
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2046,0.0011777777777777778
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2047,0.0011777777777777778
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2048,0.0011777777777777778
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2049,0.0011777777777777778
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2050,0.0011777777777777778
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2051,0.0011777777777777778
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2052,0.0011777777777777778
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2053,0.0011777777777777778
RE1,DEMINDBAGFUR_HIG,EMIN2O,1.0,2054,0.0011777777777777778
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2022,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2023,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2024,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2025,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2026,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2027,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2028,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2029,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2030,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2031,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2032,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2033,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2034,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2035,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2036,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2037,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2038,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2039,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2040,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2041,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2042,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2043,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2044,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2045,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2046,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2047,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2048,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2049,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2050,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2051,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2052,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2053,0.0
RE1,DEMINDBAGFUR_HIG,EMIC02,1.0,2054,0.0
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2022,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2023,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2024,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2025,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2026,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2027,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2028,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2029,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2030,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2031,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2032,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2033,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2034,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2035,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2036,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2037,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2038,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2039,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2040,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2041,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2042,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2043,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2044,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2045,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2046,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2047,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2048,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2049,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2050,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2051,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2052,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2053,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMICH4,1.0,2054,0.0012923076923076922
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2022,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2023,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2024,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2025,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2026,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2027,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2028,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2029,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2030,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2031,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2032,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2033,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2034,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2035,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2036,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2037,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2038,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2039,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2040,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2041,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2042,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2043,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2044,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2045,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2046,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2047,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2048,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2049,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2050,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2051,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2052,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2053,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIN2O,1.0,2054,0.0016307692307692306
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2022,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2023,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2024,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2025,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2026,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2027,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2028,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2029,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2030,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2031,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2032,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2033,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2034,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2035,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2036,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2037,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2038,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2039,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2040,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2041,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2042,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2043,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2044,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2045,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2046,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2047,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2048,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2049,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2050,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2051,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2052,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2053,0.0
RE1,DEMINDBAGFUR_LOW,EMIC02,1.0,2054,0.0
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2022,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2023,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2024,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2025,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2026,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2027,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2028,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2029,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2030,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2031,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2032,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2033,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2034,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2035,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2036,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2037,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2038,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2039,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2040,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2041,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2042,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2043,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2044,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2045,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2046,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2047,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2048,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2049,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2050,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2051,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2052,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2053,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMICH4,1.0,2054,0.0010500000000000002
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2022,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2023,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2024,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2025,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2026,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2027,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2028,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2029,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2030,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2031,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2032,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2033,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2034,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2035,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2036,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2037,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2038,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2039,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2040,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2041,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2042,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2043,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2044,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2045,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2046,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2047,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2048,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2049,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2050,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2051,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2052,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2053,0.001325
RE1,DEMINDBAGFUR_MID,EMIN2O,1.0,2054,0.001325
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2022,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2023,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2024,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2025,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2026,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2027,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2028,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2029,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2030,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2031,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2032,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2033,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2034,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2035,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2036,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2037,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2038,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2039,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2040,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2041,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2042,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2043,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2044,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2045,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2046,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2047,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2048,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2049,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2050,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2051,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2052,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2053,0.0
RE1,DEMINDBAGFUR_MID,EMIC02,1.0,2054,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2022,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2023,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2024,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2025,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2026,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2027,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2028,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2029,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2030,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2031,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2032,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2033,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2034,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2035,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2036,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2037,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2038,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2039,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2040,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2041,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2042,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2043,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2044,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2045,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2046,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2047,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2048,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2049,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2050,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2051,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2052,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2053,0.0
RE1,DEMINDBAGFURCCS,EMICH4,1.0,2054,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2022,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2023,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2024,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2025,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2026,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2027,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2028,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2029,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2030,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2031,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2032,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2033,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2034,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2035,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2036,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2037,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2038,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2039,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2040,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2041,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2042,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2043,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2044,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2045,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2046,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2047,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2048,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2049,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2050,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2051,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2052,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2053,0.0
RE1,DEMINDBAGFURCCS,EMIN2O,1.0,2054,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2022,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2023,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2024,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2025,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2026,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2027,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2028,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2029,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2030,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2031,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2032,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2033,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2034,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2035,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2036,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2037,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2038,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2039,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2040,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2041,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2042,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2043,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2044,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2045,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2046,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2047,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2048,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2049,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2050,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2051,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2052,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2053,0.0
RE1,DEMINDBAGFURCCS,EMIC02,1.0,2054,0.0
RE1,MINCOA,EMICH4,1.0,2022,0.0
RE1,MINCOA,EMICH4,1.0,2023,0.0
RE1,MINCOA,EMICH4,1.0,2024,0.0
RE1,MINCOA,EMICH4,1.0,2025,0.0
RE1,MINCOA,EMICH4,1.0,2026,0.0
RE1,MINCOA,EMICH4,1.0,2027,0.0
RE1,MINCOA,EMICH4,1.0,2028,0.0
RE1,MINCOA,EMICH4,1.0,2029,0.0
RE1,MINCOA,EMICH4,1.0,2030,0.0
RE1,MINCOA,EMICH4,1.0,2031,0.0
RE1,MINCOA,EMICH4,1.0,2032,0.0
